date,store_id,store_region,sku_id,category,units_sold,revenue,promo_flag,promo_type,price,inventory_level,store_size,holiday_flag
2022-07-29,10,South,108,Snacks,12,24.36,0,,2.03,959,Small,0
2022-05-05,10,North,101,Snacks,30,132.6,1,BuyOneGetOne,4.42,429,Small,0
2022-09-25,10,North,118,Beverages,17,136.51,0,,8.03,822,Medium,1
2022-09-01,3,East,127,Dairy,14,73.22,1,BuyOneGetOne,5.23,170,Medium,0
2022-12-30,9,South,123,Dairy,9,73.71,0,,8.19,643,Medium,0
2022-02-19,9,East,111,Snacks,16,106.08,1,BuyOneGetOne,6.63,519,Medium,1
2022-06-03,10,East,133,Dairy,5,27.0,0,,5.4,980,Small,0
2022-12-06,8,East,150,Snacks,25,89.5,1,Discount,3.58,147,Medium,0
2022-07-18,2,South,143,Snacks,9,31.95,0,,3.55,237,Small,0
2022-02-18,8,East,108,Snacks,21,37.38,1,Discount,1.78,309,Large,0
2022-03-11,10,North,125,Snacks,11,64.9,0,,5.9,340,Small,0
2022-06-15,5,East,124,Household,7,58.87,0,,8.41,293,Medium,0
2022-03-06,3,East,130,Household,19,79.42,1,Discount,4.18,416,Medium,1
2022-03-30,1,East,104,Beverages,21,150.15,1,FlashSale,7.15,450,Medium,0
2022-07-06,10,North,141,Household,4,31.12,0,,7.78,142,Medium,0
2022-05-09,1,East,143,Snacks,18,91.08,1,FlashSale,5.06,890,Small,0
2022-03-09,3,South,121,Personal Care,9,43.74,0,,4.86,408,Large,0
2022-09-23,10,East,108,Dairy,7,63.21,0,,9.03,415,Large,0
2022-01-29,6,North,136,Personal Care,10,55.0,0,,5.5,726,Medium,1
2022-08-28,7,North,101,Dairy,8,46.16,0,,5.77,804,Large,1
2022-11-22,6,East,107,Beverages,23,171.35,1,BuyOneGetOne,7.45,217,Medium,0
2022-03-09,4,South,106,Snacks,8,51.28,0,,6.41,463,Medium,0
2022-10-15,5,South,143,Personal Care,19,98.99,1,BuyOneGetOne,5.21,397,Small,1
2022-03-19,6,South,104,Personal Care,20,73.0,0,,3.65,373,Medium,1
2022-10-01,4,South,137,Snacks,19,78.66,1,Discount,4.14,711,Medium,1
2022-08-20,5,North,119,Beverages,11,79.31,0,,7.21,838,Small,1
2022-03-17,7,East,147,Personal Care,5,48.8,0,,9.76,480,Medium,0
2022-09-21,3,East,139,Beverages,12,87.0,0,,7.25,796,Large,0
2022-02-25,5,North,123,Personal Care,9,23.58,0,,2.62,362,Small,0
2022-08-23,4,East,132,Personal Care,6,14.04,0,,2.34,965,Large,0
2022-06-04,2,South,110,Personal Care,9,66.78,0,,7.42,754,Medium,1
2022-01-27,8,South,136,Personal Care,10,33.4,0,,3.34,939,Medium,0
2022-09-14,6,East,144,Household,5,13.5,0,,2.7,962,Medium,0
2022-01-26,2,North,104,Snacks,17,57.12,1,Discount,3.36,184,Small,0
2022-04-04,6,North,116,Beverages,8,74.16,0,,9.27,830,Large,0
2022-11-24,8,South,136,Snacks,13,96.72,0,,7.44,962,Small,0
2022-12-15,5,South,133,Dairy,7,49.28,0,,7.04,128,Medium,0
2022-11-05,9,North,128,Dairy,9,62.37,0,,6.93,134,Large,1
2022-01-22,10,East,139,Personal Care,7,64.61,0,,9.23,670,Small,1
2022-12-13,1,North,144,Snacks,4,30.88,0,,7.72,384,Medium,0
2022-05-29,5,East,121,Household,10,82.9,0,,8.29,125,Small,1
2022-12-21,8,South,109,Snacks,13,56.29,0,,4.33,749,Medium,0
2022-05-25,5,North,139,Dairy,6,18.36,0,,3.06,894,Medium,0
2022-11-21,1,East,141,Snacks,12,30.84,0,,2.57,707,Small,0
2022-01-29,8,East,135,Snacks,8,73.44,0,,9.18,391,Large,1
2022-08-25,1,South,107,Snacks,17,143.99,0,,8.47,973,Medium,0
2022-12-16,8,South,134,Snacks,6,46.32,0,,7.72,956,Small,0
2022-08-25,1,South,122,Beverages,10,74.0,0,,7.4,774,Small,0
2022-06-16,3,North,119,Dairy,18,175.86,0,,9.77,428,Large,0
2022-04-08,6,South,132,Dairy,20,84.4,1,FlashSale,4.22,644,Large,0
2022-06-28,1,South,103,Household,8,23.92,0,,2.99,632,Medium,0
2022-12-13,6,East,118,Personal Care,7,42.21,0,,6.03,323,Large,0
2022-08-12,9,East,126,Beverages,14,129.78,0,,9.27,626,Large,0
2022-06-01,8,East,124,Dairy,6,16.02,0,,2.67,587,Small,0
2022-03-28,2,South,124,Personal Care,9,53.28,0,,5.92,545,Small,0
2022-06-07,8,East,111,Dairy,9,47.79,0,,5.31,785,Large,0
2022-11-28,6,North,142,Personal Care,14,116.48,0,,8.32,908,Large,0
2022-11-14,9,East,147,Household,13,88.27,0,,6.79,514,Large,0
2022-06-24,10,North,139,Dairy,10,36.0,0,,3.6,714,Medium,0
2022-03-13,5,South,137,Snacks,14,119.28,0,,8.52,617,Medium,1
2022-09-10,5,East,127,Household,6,24.9,0,,4.15,441,Medium,1
2022-04-28,2,East,137,Beverages,9,19.89,0,,2.21,133,Large,0
2022-09-07,4,East,103,Beverages,7,46.55,0,,6.65,732,Large,0
2022-09-21,3,South,109,Snacks,8,70.4,0,,8.8,743,Medium,0
2022-12-18,2,North,124,Household,12,72.48,0,,6.04,131,Small,1
2022-04-18,9,East,122,Beverages,9,34.56,0,,3.84,560,Small,0
2022-03-13,2,East,139,Snacks,12,80.16,1,BuyOneGetOne,6.68,547,Medium,1
2022-05-19,6,East,143,Household,8,60.8,0,,7.6,772,Large,0
2022-01-03,6,South,134,Beverages,10,87.4,0,,8.74,561,Large,0
2022-05-13,3,East,113,Dairy,19,118.94,1,BuyOneGetOne,6.26,821,Medium,0
2022-12-07,10,South,107,Household,7,44.59,0,,6.37,803,Medium,0
2022-01-04,9,South,123,Beverages,12,113.88,0,,9.49,843,Small,0
2022-10-25,2,North,108,Personal Care,14,48.58,1,BuyOneGetOne,3.47,969,Small,0
2022-07-07,2,East,133,Beverages,12,36.12,0,,3.01,381,Small,0
2022-10-22,7,East,103,Personal Care,8,28.08,0,,3.51,113,Medium,1
2022-12-02,4,East,148,Personal Care,6,20.34,0,,3.39,958,Medium,0
2022-02-10,6,North,143,Dairy,11,48.51,0,,4.41,544,Small,0
2022-05-17,2,North,101,Snacks,12,117.36,0,,9.78,709,Large,0
2022-03-10,6,South,119,Snacks,11,85.47,0,,7.77,595,Small,0
2022-12-10,5,North,105,Personal Care,10,66.1,0,,6.61,558,Large,1
2022-07-21,1,East,127,Beverages,13,107.9,0,,8.3,393,Small,0
2022-03-17,3,North,115,Personal Care,21,123.9,1,Discount,5.9,319,Medium,0
2022-02-19,1,South,117,Beverages,23,157.32,1,BuyOneGetOne,6.84,175,Large,1
2022-09-13,10,East,125,Beverages,7,25.2,0,,3.6,642,Medium,0
2022-06-07,8,East,140,Snacks,6,16.38,0,,2.73,578,Medium,0
2022-12-30,6,East,112,Household,12,75.36,0,,6.28,181,Medium,0
2022-02-13,5,South,125,Household,27,84.78,1,Discount,3.14,984,Large,1
2022-10-23,3,East,148,Personal Care,7,20.51,0,,2.93,206,Large,1
2022-01-21,3,North,119,Beverages,10,70.2,0,,7.02,770,Medium,0
2022-02-24,1,South,128,Snacks,14,35.84,1,FlashSale,2.56,435,Medium,0
2022-08-23,8,North,123,Dairy,7,62.58,0,,8.94,126,Large,0
2022-01-21,9,East,134,Beverages,12,112.92,0,,9.41,519,Small,0
2022-09-22,7,North,148,Household,19,38.95,1,FlashSale,2.05,761,Small,0
2022-06-25,5,South,140,Beverages,8,65.36,0,,8.17,657,Small,1
2022-12-24,3,East,121,Personal Care,16,34.08,0,,2.13,683,Medium,1
2022-09-10,6,North,104,Personal Care,15,135.45,0,,9.03,464,Small,1
2022-08-09,7,East,143,Snacks,9,74.97,0,,8.33,845,Small,0
2022-12-08,2,South,120,Personal Care,12,64.68,0,,5.39,875,Medium,0
2022-07-18,4,East,112,Snacks,7,37.38,0,,5.34,997,Medium,0
2022-04-02,5,East,134,Household,12,93.6,1,BuyOneGetOne,7.8,411,Medium,1
2022-04-12,9,South,123,Household,10,89.3,0,,8.93,157,Medium,0
2022-04-22,6,North,118,Household,13,59.8,0,,4.6,506,Small,0
2022-01-31,1,North,138,Personal Care,13,60.84,0,,4.68,559,Small,0
2022-05-10,3,East,137,Household,16,96.96,0,,6.06,958,Large,0
2022-11-15,10,South,149,Personal Care,6,31.98,0,,5.33,136,Large,0
2022-10-29,8,East,124,Personal Care,23,110.86,1,Discount,4.82,168,Medium,1
2022-04-09,8,North,117,Snacks,7,36.47,0,,5.21,722,Large,1
2022-07-06,2,East,113,Dairy,9,63.09,0,,7.01,343,Medium,0
2022-10-26,5,South,140,Snacks,19,111.15,1,Discount,5.85,667,Medium,0
2022-06-17,6,North,117,Beverages,11,88.44,0,,8.04,874,Small,0
2022-08-26,2,North,119,Snacks,11,27.94,0,,2.54,482,Small,0
2022-06-08,5,East,104,Beverages,11,90.42,0,,8.22,377,Large,0
2022-09-23,4,East,115,Dairy,8,46.56,0,,5.82,882,Small,0
2022-01-05,9,South,114,Beverages,10,96.7,0,,9.67,113,Medium,0
2022-10-03,3,North,145,Personal Care,14,52.08,0,,3.72,455,Medium,0
2022-08-04,9,North,134,Dairy,7,33.25,0,,4.75,904,Large,0
2022-07-09,1,South,112,Snacks,12,71.64,0,,5.97,321,Small,1
2022-04-07,7,South,103,Beverages,11,94.71,0,,8.61,797,Medium,0
2022-02-12,10,East,136,Beverages,15,71.1,0,,4.74,534,Large,1
2022-12-11,6,North,109,Dairy,20,109.4,1,Discount,5.47,570,Large,1
2022-03-09,4,North,141,Dairy,18,127.44,1,FlashSale,7.08,784,Small,0
2022-03-18,1,North,140,Beverages,10,54.9,0,,5.49,426,Small,0
2022-12-22,5,East,147,Beverages,21,35.07,1,BuyOneGetOne,1.67,620,Large,0
2022-08-31,2,North,139,Beverages,10,46.9,0,,4.69,617,Medium,0
2022-07-03,9,East,148,Personal Care,8,63.92,0,,7.99,558,Small,1
2022-01-22,6,North,121,Beverages,11,66.99,0,,6.09,311,Large,1
2022-04-16,9,South,113,Personal Care,11,77.11,0,,7.01,332,Small,1
2022-02-25,6,East,122,Beverages,18,143.28,1,BuyOneGetOne,7.96,583,Large,0
2022-05-14,4,East,140,Beverages,4,22.92,0,,5.73,356,Small,1
2022-02-11,5,East,142,Dairy,11,67.54,0,,6.14,658,Large,0
2022-01-04,10,East,119,Beverages,26,68.12,1,BuyOneGetOne,2.62,110,Small,0
2022-09-26,8,North,124,Household,19,76.76,1,BuyOneGetOne,4.04,828,Medium,0
2022-04-29,7,East,128,Dairy,12,97.44,0,,8.12,963,Small,0
2022-03-31,7,South,111,Snacks,8,51.2,0,,6.4,341,Small,0
2022-05-11,3,South,139,Dairy,9,88.92,0,,9.88,774,Small,0
2022-05-16,8,East,123,Personal Care,7,42.14,0,,6.02,591,Small,0
2022-01-30,2,South,140,Dairy,11,108.24,0,,9.84,450,Large,1
2022-03-06,3,East,106,Personal Care,5,14.15,0,,2.83,816,Large,1
2022-05-06,5,East,113,Personal Care,14,101.78,0,,7.27,723,Small,0
2022-07-04,3,South,113,Personal Care,11,73.92,0,,6.72,485,Small,0
2022-05-31,3,South,144,Personal Care,12,55.56,0,,4.63,475,Medium,0
2022-11-21,1,East,112,Personal Care,17,164.05,0,,9.65,503,Medium,0
2022-10-26,9,South,121,Snacks,13,54.73,1,Discount,4.21,667,Medium,0
2022-03-10,7,South,142,Beverages,6,44.4,0,,7.4,597,Large,0
2022-03-30,3,South,145,Beverages,6,48.06,0,,8.01,325,Large,0
2022-01-17,6,South,112,Snacks,18,81.9,1,FlashSale,4.55,589,Large,0
2022-08-27,6,North,105,Personal Care,17,63.07,1,Discount,3.71,653,Small,1
2022-05-06,2,South,147,Snacks,17,57.97,1,Discount,3.41,156,Large,0
2022-11-27,2,East,105,Household,7,32.9,0,,4.7,665,Large,1
2022-04-06,9,South,149,Personal Care,12,86.52,0,,7.21,892,Medium,0
2022-12-12,6,South,127,Personal Care,11,55.66,0,,5.06,200,Medium,0
2022-06-24,5,South,132,Snacks,16,85.92,0,,5.37,638,Small,0
2022-08-05,9,South,105,Beverages,11,54.89,0,,4.99,961,Large,0
2022-08-16,6,East,104,Household,23,43.93,1,BuyOneGetOne,1.91,552,Medium,0
2022-07-18,3,South,105,Dairy,16,127.2,0,,7.95,735,Medium,0
2022-12-10,8,South,124,Dairy,12,71.16,0,,5.93,421,Medium,1
2022-04-26,6,North,101,Beverages,3,26.13,0,,8.71,692,Small,0
2022-02-17,5,North,111,Dairy,10,44.6,0,,4.46,214,Medium,0
2022-11-28,6,South,106,Snacks,6,41.76,0,,6.96,654,Medium,0
2022-12-31,5,South,111,Personal Care,8,56.8,0,,7.1,624,Large,1
2022-11-09,6,North,132,Household,6,49.86,0,,8.31,618,Medium,0
2022-01-26,1,North,112,Dairy,8,77.44,0,,9.68,903,Small,0
2022-10-10,8,East,131,Dairy,18,48.96,1,FlashSale,2.72,335,Medium,0
2022-07-27,5,South,139,Snacks,12,77.76,0,,6.48,386,Large,0
2022-04-03,10,South,124,Dairy,18,124.2,1,FlashSale,6.9,126,Small,1
2022-04-16,6,South,106,Household,17,115.09,1,FlashSale,6.77,745,Small,1
2022-04-11,3,East,135,Snacks,5,46.1,0,,9.22,562,Medium,0
2022-09-21,2,South,113,Beverages,12,43.8,0,,3.65,250,Small,0
2022-08-17,7,East,107,Household,5,18.1,0,,3.62,250,Small,0
2022-04-07,8,East,133,Personal Care,11,60.5,0,,5.5,811,Large,0
2022-10-30,7,North,131,Personal Care,11,99.55,0,,9.05,646,Medium,1
2022-10-10,8,North,134,Snacks,9,34.38,0,,3.82,676,Large,0
2022-09-03,4,North,145,Personal Care,9,62.64,0,,6.96,193,Large,1
2022-04-30,4,East,128,Beverages,23,55.66,1,BuyOneGetOne,2.42,373,Medium,1
2022-07-30,6,North,139,Beverages,9,30.42,0,,3.38,162,Medium,1
2022-10-28,4,North,126,Beverages,12,76.8,0,,6.4,978,Small,0
2022-09-25,1,South,111,Beverages,15,48.6,0,,3.24,196,Large,1
2022-03-18,8,North,116,Snacks,26,93.34,1,FlashSale,3.59,133,Small,0
2022-09-03,10,South,143,Dairy,14,120.26,0,,8.59,386,Small,1
2022-08-18,7,North,142,Personal Care,12,37.92,0,,3.16,869,Large,0
2022-04-15,9,South,105,Household,12,114.0,0,,9.5,402,Small,0
2022-02-04,7,North,106,Household,9,83.97,0,,9.33,628,Medium,0
2022-05-14,5,North,125,Dairy,21,59.22,1,Discount,2.82,933,Small,1
2022-05-05,6,South,111,Dairy,8,62.8,0,,7.85,491,Large,0
2022-04-10,5,North,117,Household,13,127.01,0,,9.77,253,Medium,1
2022-03-02,10,South,126,Beverages,10,82.2,0,,8.22,239,Small,0
2022-01-25,10,North,106,Household,8,31.04,0,,3.88,864,Large,0
2022-05-26,9,South,107,Beverages,24,156.96,1,BuyOneGetOne,6.54,593,Medium,0
2022-08-12,10,North,142,Household,10,83.7,0,,8.37,181,Small,0
2022-07-16,9,North,107,Personal Care,24,72.0,1,Discount,3.0,753,Large,1
2022-12-23,7,North,109,Household,12,111.0,0,,9.25,759,Small,0
2022-07-28,8,North,149,Dairy,18,133.56,1,BuyOneGetOne,7.42,759,Large,0
2022-07-26,7,South,112,Dairy,22,106.92,1,FlashSale,4.86,570,Large,0
2022-05-19,2,North,110,Personal Care,22,142.12,1,Discount,6.46,213,Small,0
2022-11-17,9,East,145,Beverages,9,38.88,0,,4.32,162,Medium,0
2022-10-26,9,North,146,Household,9,76.95,0,,8.55,983,Small,0
2022-01-05,3,North,146,Beverages,9,35.55,0,,3.95,947,Medium,0
2022-05-08,9,South,121,Dairy,7,54.67,0,,7.81,335,Large,1
2022-09-21,7,North,112,Personal Care,30,213.0,1,Discount,7.1,868,Large,0
2022-02-03,1,North,112,Dairy,9,34.47,0,,3.83,571,Large,0
2022-05-21,3,North,147,Beverages,17,93.67,1,Discount,5.51,809,Small,1
2022-07-28,9,South,109,Beverages,5,44.45,0,,8.89,148,Large,0
2022-12-20,10,South,120,Household,11,90.97,0,,8.27,625,Medium,0
2022-01-26,3,South,121,Snacks,19,92.15,1,Discount,4.85,641,Large,0
2022-05-14,9,South,105,Dairy,11,54.89,0,,4.99,982,Small,1
2022-12-17,6,East,148,Snacks,4,28.4,0,,7.1,524,Medium,1
2022-03-17,6,South,140,Household,15,60.45,0,,4.03,268,Medium,0
2022-01-19,2,South,142,Dairy,9,39.69,0,,4.41,224,Small,0
2022-02-26,10,South,110,Household,8,40.96,0,,5.12,565,Small,1
2022-02-11,6,South,124,Snacks,13,57.2,0,,4.4,805,Large,0
2022-11-01,2,North,107,Dairy,15,78.75,0,,5.25,463,Medium,0
2022-11-21,5,East,133,Beverages,20,141.8,1,Discount,7.09,522,Small,0
2022-04-03,4,North,114,Personal Care,14,133.14,0,,9.51,440,Medium,1
2022-12-29,9,South,143,Dairy,24,62.88,1,Discount,2.62,619,Small,0
2022-06-18,8,North,145,Dairy,10,24.9,0,,2.49,725,Medium,1
2022-09-27,3,South,106,Snacks,7,20.65,0,,2.95,126,Large,0
2022-05-02,5,South,139,Household,22,162.58,1,Discount,7.39,818,Large,0
2022-04-04,5,East,145,Dairy,10,87.9,0,,8.79,363,Small,0
2022-02-21,9,East,123,Personal Care,9,19.8,0,,2.2,176,Medium,0
2022-08-07,2,South,125,Dairy,11,29.81,0,,2.71,807,Large,1
2022-11-13,9,North,144,Snacks,20,53.0,1,BuyOneGetOne,2.65,672,Large,1
2022-07-19,3,South,101,Snacks,16,59.36,0,,3.71,385,Medium,0
2022-12-20,1,North,137,Personal Care,9,25.38,0,,2.82,626,Large,0
2022-01-07,6,East,114,Dairy,6,42.06,0,,7.01,944,Large,0
2022-09-05,5,South,150,Dairy,14,91.14,1,Discount,6.51,774,Medium,0
2022-09-23,8,South,131,Household,13,35.36,0,,2.72,503,Large,0
2022-01-08,8,East,107,Personal Care,9,19.8,0,,2.2,478,Small,1
2022-06-07,9,South,128,Household,9,85.95,0,,9.55,334,Small,0
2022-07-11,10,East,118,Dairy,10,23.8,0,,2.38,442,Small,0
2022-09-04,1,North,116,Personal Care,10,95.7,0,,9.57,665,Small,1
2022-10-18,5,East,128,Personal Care,17,40.29,0,,2.37,714,Medium,0
2022-08-04,7,North,118,Household,15,135.0,0,,9.0,706,Medium,0
2022-09-07,5,South,147,Dairy,8,71.84,0,,8.98,377,Large,0
2022-11-06,2,South,123,Personal Care,14,115.08,0,,8.22,346,Medium,1
2022-03-12,3,South,111,Household,13,85.93,0,,6.61,150,Large,1
2022-04-19,6,South,143,Household,9,81.09,0,,9.01,571,Medium,0
2022-06-15,2,South,126,Beverages,10,92.9,0,,9.29,220,Small,0
2022-12-04,3,North,116,Household,20,82.2,0,,4.11,966,Large,1
2022-05-17,5,North,129,Snacks,8,16.8,0,,2.1,517,Small,0
2022-06-24,3,East,127,Beverages,18,85.14,0,,4.73,660,Large,0
2022-10-06,1,North,133,Dairy,11,68.42,0,,6.22,378,Medium,0
2022-10-13,10,East,129,Beverages,11,101.75,0,,9.25,296,Medium,0
2022-10-01,2,South,113,Snacks,9,27.27,0,,3.03,613,Medium,1
2022-04-05,8,East,129,Dairy,9,20.25,0,,2.25,793,Large,0
2022-11-29,3,East,104,Household,6,21.72,0,,3.62,516,Large,0
2022-10-23,9,North,119,Snacks,10,77.2,0,,7.72,531,Small,1
2022-09-19,4,South,135,Dairy,9,29.25,0,,3.25,469,Medium,0
2022-01-01,1,East,117,Household,10,94.1,0,,9.41,731,Large,1
2022-03-04,9,East,141,Snacks,8,69.28,0,,8.66,791,Small,0
2022-05-30,7,East,108,Beverages,19,43.32,1,Discount,2.28,696,Small,0
2022-06-25,4,South,112,Dairy,9,48.6,0,,5.4,143,Medium,1
2022-07-28,2,East,134,Dairy,12,87.36,0,,7.28,872,Small,0
2022-10-11,5,North,149,Personal Care,11,97.35,0,,8.85,772,Small,0
2022-12-24,6,South,113,Beverages,11,73.37,0,,6.67,818,Medium,1
2022-02-01,8,North,122,Snacks,6,30.18,0,,5.03,938,Large,0
2022-02-22,1,South,117,Personal Care,26,194.74,1,FlashSale,7.49,852,Medium,0
2022-12-13,9,North,141,Personal Care,10,25.0,0,,2.5,338,Small,0
2022-06-25,1,East,130,Household,10,34.1,0,,3.41,946,Small,1
2022-10-21,7,South,106,Dairy,7,62.37,0,,8.91,220,Large,0
2022-04-10,2,South,123,Snacks,12,90.96,0,,7.58,588,Large,1
2022-06-27,8,East,114,Snacks,19,59.66,1,Discount,3.14,455,Medium,0
2022-05-21,2,North,130,Beverages,5,32.4,0,,6.48,363,Small,1
2022-04-08,2,North,121,Beverages,7,65.31,0,,9.33,920,Small,0
2022-05-02,5,East,110,Personal Care,7,28.91,0,,4.13,685,Medium,0
2022-06-30,1,East,122,Personal Care,22,116.6,1,BuyOneGetOne,5.3,208,Small,0
2022-02-17,3,North,109,Personal Care,10,61.3,0,,6.13,802,Small,0
2022-12-30,10,East,104,Snacks,11,25.63,0,,2.33,544,Small,0
2022-07-19,2,South,150,Snacks,26,46.28,1,FlashSale,1.78,600,Medium,0
2022-03-02,9,South,134,Personal Care,5,12.5,0,,2.5,534,Small,0
2022-06-09,3,East,105,Snacks,11,88.88,0,,8.08,439,Small,0
2022-03-29,1,East,144,Snacks,6,16.08,0,,2.68,157,Small,0
2022-11-09,4,South,141,Beverages,3,17.52,0,,5.84,283,Small,0
2022-11-27,9,East,147,Snacks,14,117.32,0,,8.38,496,Small,1
2022-12-08,7,North,126,Personal Care,15,52.05,0,,3.47,592,Small,0
2022-10-19,10,East,103,Snacks,18,83.52,0,,4.64,641,Small,0
2022-03-07,4,South,117,Household,6,12.96,0,,2.16,298,Large,0
2022-09-27,1,North,126,Snacks,15,146.85,0,,9.79,906,Large,0
2022-02-10,5,South,114,Snacks,8,67.44,0,,8.43,454,Large,0
2022-03-14,4,North,150,Household,17,100.81,0,,5.93,821,Medium,0
2022-06-08,2,South,138,Dairy,8,23.44,0,,2.93,455,Large,0
2022-11-24,1,South,129,Household,20,102.0,1,Discount,5.1,302,Medium,0
2022-10-05,7,South,109,Beverages,6,42.78,0,,7.13,269,Large,0
2022-11-21,2,South,112,Snacks,8,40.16,0,,5.02,779,Small,0
2022-12-16,7,South,103,Household,4,12.92,0,,3.23,945,Large,0
2022-06-09,6,East,150,Personal Care,7,67.13,0,,9.59,903,Large,0
2022-05-05,7,South,135,Personal Care,13,84.24,0,,6.48,343,Medium,0
2022-06-28,4,South,140,Household,22,106.48,1,FlashSale,4.84,980,Small,0
2022-11-03,9,North,112,Snacks,22,86.46,1,FlashSale,3.93,972,Medium,0
2022-08-05,3,South,140,Dairy,11,75.9,0,,6.9,839,Large,0
2022-06-26,5,East,135,Snacks,14,38.08,0,,2.72,318,Small,1
2022-10-18,5,South,137,Personal Care,11,84.15,0,,7.65,172,Medium,0
2022-05-05,5,East,117,Household,10,51.0,0,,5.1,541,Large,0
2022-03-31,7,South,131,Snacks,9,26.28,0,,2.92,905,Medium,0
2022-07-07,3,South,112,Snacks,30,97.5,1,BuyOneGetOne,3.25,257,Medium,0
2022-01-02,4,East,102,Snacks,5,14.6,0,,2.92,375,Large,1
2022-06-03,10,South,118,Dairy,9,32.76,0,,3.64,736,Large,0
2022-07-13,3,East,137,Personal Care,23,154.56,1,BuyOneGetOne,6.72,747,Large,0
2022-12-22,1,East,149,Household,7,64.82,0,,9.26,787,Large,0
2022-08-18,1,North,147,Household,15,148.2,0,,9.88,680,Large,0
2022-04-12,3,North,149,Dairy,9,70.29,0,,7.81,469,Large,0
2022-06-09,7,East,102,Snacks,7,38.15,0,,5.45,117,Small,0
2022-03-09,3,East,109,Personal Care,13,70.85,0,,5.45,496,Large,0
2022-09-12,5,East,135,Personal Care,12,104.28,0,,8.69,432,Medium,0
2022-04-14,6,South,137,Personal Care,8,47.04,0,,5.88,297,Small,0
2022-03-13,7,East,101,Household,6,52.5,0,,8.75,478,Medium,1
2022-06-23,6,South,128,Snacks,13,91.65,0,,7.05,795,Large,0
2022-11-28,8,North,127,Beverages,12,116.28,0,,9.69,545,Small,0
2022-09-19,7,South,118,Dairy,13,40.56,0,,3.12,454,Small,0
2022-08-22,4,South,116,Beverages,7,48.86,0,,6.98,752,Small,0
2022-09-12,3,North,106,Personal Care,21,130.62,1,Discount,6.22,790,Medium,0
2022-04-09,3,North,129,Beverages,18,79.56,0,,4.42,450,Large,1
2022-01-10,2,North,150,Household,12,104.52,0,,8.71,636,Large,0
2022-05-23,4,East,109,Household,8,47.6,0,,5.95,540,Small,0
2022-06-22,7,South,134,Snacks,12,72.48,0,,6.04,750,Large,0
2022-08-24,10,North,106,Household,5,34.85,0,,6.97,565,Small,0
2022-02-04,8,North,131,Snacks,10,41.0,0,,4.1,239,Small,0
2022-01-14,4,North,116,Personal Care,11,94.82,0,,8.62,568,Large,0
2022-05-23,9,North,144,Beverages,9,25.2,0,,2.8,981,Small,0
2022-06-16,5,South,116,Snacks,10,38.8,0,,3.88,473,Medium,0
2022-01-19,8,South,106,Household,6,50.04,0,,8.34,640,Medium,0
2022-08-27,8,East,109,Dairy,11,55.66,0,,5.06,804,Large,1
2022-11-02,9,South,142,Household,14,36.12,0,,2.58,975,Medium,0
2022-02-10,3,East,138,Personal Care,14,105.84,1,Discount,7.56,655,Small,0
2022-09-27,2,North,115,Dairy,8,52.64,0,,6.58,126,Small,0
2022-12-25,6,East,103,Dairy,11,62.26,0,,5.66,454,Large,1
2022-01-31,7,South,126,Beverages,10,75.7,0,,7.57,675,Medium,0
2022-03-17,7,North,144,Household,7,30.87,0,,4.41,427,Small,0
2022-01-06,9,North,150,Household,8,48.4,0,,6.05,467,Large,0
2022-03-05,6,South,128,Personal Care,7,54.53,0,,7.79,792,Large,1
2022-06-29,9,East,113,Beverages,12,52.92,1,FlashSale,4.41,752,Medium,0
2022-07-21,10,North,128,Household,13,34.97,0,,2.69,454,Medium,0
2022-02-27,5,East,125,Household,12,44.04,0,,3.67,766,Small,1
2022-08-01,5,North,119,Dairy,9,27.36,0,,3.04,314,Small,0
2022-07-23,2,North,128,Household,16,41.92,0,,2.62,315,Large,1
2022-12-04,7,East,127,Beverages,12,96.72,0,,8.06,781,Small,1
2022-06-12,5,East,103,Beverages,13,35.62,0,,2.74,918,Large,1
2022-12-05,2,South,146,Household,19,40.47,1,BuyOneGetOne,2.13,748,Large,0
2022-10-08,5,North,130,Beverages,10,76.9,0,,7.69,986,Large,1
2022-02-19,6,East,119,Household,13,32.37,0,,2.49,829,Small,1
2022-08-14,9,North,104,Household,12,61.56,0,,5.13,319,Small,1
2022-01-11,10,South,109,Beverages,12,95.28,1,FlashSale,7.94,164,Large,0
2022-01-28,7,East,115,Snacks,15,69.9,0,,4.66,249,Medium,0
2022-06-18,1,East,118,Beverages,12,111.0,0,,9.25,272,Medium,1
2022-09-09,10,East,105,Household,10,94.2,0,,9.42,778,Medium,0
2022-07-02,1,North,122,Snacks,24,50.4,1,BuyOneGetOne,2.1,582,Medium,1
2022-09-20,6,East,138,Snacks,19,138.7,1,BuyOneGetOne,7.3,515,Large,0
2022-04-09,9,North,108,Household,8,64.16,0,,8.02,405,Medium,1
2022-01-07,4,East,122,Personal Care,6,39.9,0,,6.65,674,Small,0
2022-03-02,2,North,121,Beverages,9,62.19,0,,6.91,293,Large,0
2022-01-03,6,North,131,Household,6,28.92,0,,4.82,654,Medium,0
2022-03-06,7,South,104,Beverages,14,54.74,0,,3.91,895,Large,1
2022-06-12,2,East,138,Beverages,9,57.15,0,,6.35,856,Medium,1
2022-10-21,4,South,107,Personal Care,12,99.36,0,,8.28,739,Large,0
2022-01-17,7,South,116,Beverages,24,180.24,1,FlashSale,7.51,990,Small,0
